От сердца к сердцу,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),6.6
Любимый раджа,Мелодрама,Боевик (Экшен),Романтическая страсть,Классика (до 2000 года),7.3
"Всем парням, которых я любила",Мелодрама,Комедия,Романтическая страсть,Современное кино (2000–2020),7.1
Уже скучаю по тебе,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),7.1
Я рядом с тобой!,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),7.1
Сладкий ноябрь,Мелодрама,Драма,Трагический выбор,Современное кино (2000–2020),6.8
Жестокие игры,Мелодрама,Драма,Романтическая страсть,Классика (до 2000 года),7.7
Красотка,Мелодрама,Комедия,Романтическая страсть,Классика (до 2000 года),7.7
Неотправленное письмо,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.9
Любовь на острове,Мелодрама,Комедия,Романтическая страсть,Новинки (2020–2025),6.1
Любовная лихорадка,Мелодрама,Комедия,Романтическая страсть,Современное кино (2000–2020),6.8
Музыка нас связала,Мелодрама,Комедия,Романтическая страсть,Новинки (2020–2025),6.3
М+Ж (Я Люблю Тебя),Мелодрама,Комедия,Романтическая страсть,Новинки (2020–2025),6.3
Неверная,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.9
Шери,Мелодрама,Исторический,Историческая любовь,Современное кино (2000–2020),6.9
Ускользающая жизнь,Мелодрама,Драма,Трагический выбор,Современное кино (2000–2020),6.5
Цена страсти,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),7.3
Начни сначала,Мелодрама,Комедия,Романтическая страсть,Современное кино (2000–2020),7.4
С 5 до 7. Время любовников,Мелодрама,Комедия,Романтическая страсть,Современное кино (2000–2020),6.7
Тариф на любовь,Мелодрама,Комедия,Романтическая страсть,Новинки (2020–2025),6.7
Slove. Прямо в сердце,Мелодрама,Драма,Трагический выбор,Новинки (2020–2025),7.6
Неудовлетворенное сексуальное напряжение,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),5.6
До встречи с тобой,Мелодрама,Драма,Трагический выбор,Современное кино (2000–2020),7.7
Белоснежка. Сказка для взрослых,Мелодрама,Фэнтези,Романтическая страсть,Новинки (2020–2025),6.4
Любовь во время холеры,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.8
Перекресток,Мелодрама,Комедия,Романтическая страсть,Современное кино (2000–2020),5.6
Завтрак у Тиффани,Мелодрама,Комедия,Романтическая страсть,Классика (до 2000 года),7.9
Есения,Мелодрама,Драма,Романтическая страсть,Классика (до 2000 года),7.4
Кейт и Лео,Мелодрама,Фэнтези,Романтическая страсть,Современное кино (2000–2020),6.9
Я никогда не буду твоей,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),6.7
Вокзал для двоих,Мелодрама,Комедия,Романтическая страсть,Классика (до 2000 года),8.0
Французская сюита,Мелодрама,Военный,Историческая любовь,Современное кино (2000–2020),6.8
Ярмарка тщеславия,Мелодрама,Исторический,Романтическая страсть,Современное кино (2000–2020),6.8
Любовный переплет,Мелодрама,Комедия,Романтическая страсть,Новинки (2020–2025),6.5
Сад изящных слов,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),7.9
Цена измены,Мелодрама,Драма,Трагический выбор,Новинки (2020–2025),5.9
Две истории о любви,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.3
Студентка по вызову,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),5.7
Любовь на два полюса,Мелодрама,Комедия,Романтическая страсть,Новинки (2020–2025),6.3
Любовь и кухня,Мелодрама,Комедия,Романтическая страсть,Новинки (2020–2025),6.3
Титаник,Мелодрама,Исторический,Романтическая страсть,Классика (до 2000 года),7.8
Путь к сердцу мужчины,Мелодрама,Комедия,Романтическая страсть,Новинки (2020–2025),6.2
Леди,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),6.4
Грязные танцы,Мелодрама,Драма,Романтическая страсть,Классика (до 2000 года),7.9
Иллюзия любви,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),6.4
Каждый вечер в одиннадцать,Мелодрама,Драма,Романтическая страсть,Классика (до 2000 года),6.8
Ангел А,Мелодрама,Фантастика,Романтическая страсть,Современное кино (2000–2020),7.1
И целого мира мало,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),6.4
Любовь между строк,Мелодрама,Комедия,Романтическая страсть,Новинки (2020–2025),6.7
Французский поцелуй,Мелодрама,Комедия,Романтическая страсть,Классика (до 2000 года),7.3
Внутри моей памяти,Мелодрама,Семейный,Семейная драма,Новинки (2020–2025),7.5
Начать сначала,Мелодрама,Комедия,Романтическая страсть,Современное кино (2000–2020),7.5
Душа моя,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),6.7
Осенние сны,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.8
Спешите любить,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),6.3
Американский президент,Мелодрама,Комедия,Романтическая страсть,Классика (до 2000 года),7.5
Гордость и предубеждение,Мелодрама,Исторический,Романтическая страсть,Современное кино (2000–2020),7.9
Глаза ангела,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.0
Не покидай...,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),6.4
Разомкнутые объятия,Мелодрама,Детектив,Романтическая страсть,Современное кино (2000–2020),7.5
Тропой бескорыстной любви,Мелодрама,Семейный,Семейная драма,Новинки (2020–2025),6.7
Любовь с риском для жизни,Мелодрама,Комедия,Романтическая страсть,Новинки (2020–2025),6.1
Благородный разбойник Владимир Дубровский,Мелодрама,Исторический,Историческая любовь,Классика (до 2000 года),6.9
Наконец в безопасности,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.7
После. Глава 3,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),5.7
Дневник памяти,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),8.0
Влюбленный Шекспир,Мелодрама,Биографический,Романтическая страсть,Классика (до 2000 года),8.1
Любовь и Роман,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.7
Не надо бояться любить,Мелодрама,Комедия,Романтическая страсть,Новинки (2020–2025),6.3
Домик в сердце,Мелодрама,Семейный,Семейная драма,Новинки (2020–2025),6.7
Любовь похожа на тебя,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.7
Предчувствие любви,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),6.1
Сангам,Мелодрама,Драма,Романтическая страсть,Классика (до 2000 года),7.9
Касабланка,Мелодрама,Военный,Романтическая страсть,Классика (до 2000 года),8.6
Красавица для чудовища,Мелодрама,Фэнтези,Романтическая страсть,Современное кино (2000–2020),7.4
Мое сердце - для тебя!,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),6.4
Москва никогда не спит,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.3
Бегущая по волнам,Мелодрама,Фантастика,Романтическая страсть,Классика (до 2000 года),7.5
Любить по-русски 3: Губернатор,Мелодрама,Комедия,Романтическая страсть,Современное кино (2000–2020),5.9
Осень в Нью-Йорке,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.6
Тайная прогулка,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),6.7
Осенний вальс,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),7.1
Покажи мне любовь,Мелодрама,Комедия,Романтическая страсть,Классика (до 2000 года),7.4
Шелк,Мелодрама,Исторический,Историческая любовь,Современное кино (2000–2020),6.7
Смотри мою любовь,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),7.0
Всем парням: С любовью...,Мелодрама,Комедия,Романтическая страсть,Современное кино (2000–2020),7.1
В метре друг от друга,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),7.4
Жертва во имя любви,Мелодрама,Драма,Трагический выбор,Современное кино (2000–2020),6.1
Жестокие игры 2: Манчестерская подготовка,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),5.6
Секреты секса и любви,Мелодрама,Комедия,Романтическая страсть,Современное кино (2000–2020),6.1
Не хочу забывать,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),6.7
Элизабеттаун,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.9
Мои черничные ночи,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.7
Из моего окна,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),6.4
Между нами горы,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),7.4
Версальский роман,Мелодрама,Исторический,Историческая любовь,Современное кино (2000–2020),6.9
Любовь с уведомлением,Мелодрама,Комедия,Романтическая страсть,Современное кино (2000–2020),6.7
Невероятная любовь,Мелодрама,Комедия,Романтическая страсть,Новинки (2020–2025),6.4
Манхэттенская мелодрама,Мелодрама,Криминал,Трагический выбор,Классика (до 2000 года),7.4
После тебя,Мелодрама,Драма,Трагический выбор,Современное кино (2000–2020),6.3
Любовь в СССР,Мелодрама,Исторический,Романтическая страсть,Новинки (2020–2025),6.6
Поцелуй,Мелодрама,Фэнтези,Романтическая страсть,Новинки (2020–2025),6.3
Вспоминая моих печальных шлюх,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.1
Дела сердечные,Мелодрама,Комедия,Романтическая страсть,Современное кино (2000–2020),6.2
Принцесса специй,Мелодрама,Фэнтези,Романтическая страсть,Современное кино (2000–2020),6.8
Инферно Габриэля,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),7.2
Долгожданная любовь,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),6.7
Однажды в Ирландии,Мелодрама,Комедия,Романтическая страсть,Современное кино (2000–2020),7.9
Восход солнца,Мелодрама,Драма,Романтическая страсть,Классика (до 2000 года),8.1
Москва слезам не верит,Мелодрама,Драма,Романтическая страсть,Классика (до 2000 года),8.0
Приходите завтра,Мелодрама,Драма,Романтическая страсть,Классика (до 2000 года),7.3
Шаг вперед 4,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.4
Люсия и секс,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),7.3
Счастливы вместе,Мелодрама,Драма,Романтическая страсть,Классика (до 2000 года),7.6
Простить за все,Мелодрама,Драма,Семейная драма,Новинки (2020–2025),6.4
Шербурские зонтики,Мелодрама,Драма,Романтическая страсть,Классика (до 2000 года),8.0
Алые паруса,Мелодрама,Фэнтези,Романтическая страсть,Классика (до 2000 года),7.9
Алешкина любовь,Мелодрама,Военный,Романтическая страсть,Классика (до 2000 года),7.9
Не торопи любовь!,Мелодрама,Комедия,Романтическая страсть,Классика (до 2000 года),7.2
Письма к Джульетте,Мелодрама,Комедия,Романтическая страсть,Современное кино (2000–2020),7.1
Навсегда моя девушка,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.7
Настоящая любовь,Мелодрама,Криминал,Романтическая страсть,Классика (до 2000 года),7.6
Мне нужна только любовь,Мелодрама,Комедия,Романтическая страсть,Современное кино (2000–2020),6.3
Весна на Заречной улице,Мелодрама,Драма,Романтическая страсть,Классика (до 2000 года),8.1
Другая сторона полуночи,Мелодрама,Драма,Романтическая страсть,Классика (до 2000 года),6.6
Холодное танго,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),5.9
Вальмон,Мелодрама,Исторический,Историческая любовь,Классика (до 2000 года),7.3
Сердце вдребезги,Мелодрама,Драма,Трагический выбор,Новинки (2020–2025),6.3
Застрял в любви,Мелодрама,Комедия,Романтическая страсть,Современное кино (2000–2020),7.2
Держи ритм,Мелодрама,Комедия,Романтическая страсть,Современное кино (2000–2020),6.8
Мужчина в моей голове,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),6.1
Белый дворец,Мелодрама,Драма,Романтическая страсть,Классика (до 2000 года),6.8
Анонимные романтики,Мелодрама,Комедия,Романтическая страсть,Новинки (2020–2025),6.7
Я подарю тебе любовь,Мелодрама,Комедия,Романтическая страсть,Новинки (2020–2025),6.5
Не забывай меня,Мелодрама,Фантастика,Романтическая страсть,Современное кино (2000–2020),8.1
Намасте Лондон,Мелодрама,Комедия,Романтическая страсть,Современное кино (2000–2020),7.3
Время желаний,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),5.9
После,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),5.9
Если я останусь,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.8
О нем,Мелодрама,Комедия,Романтическая страсть,Новинки (2020–2025),6.4
Про любовь,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),5.9
Прогулка в облаках,Мелодрама,Драма,Романтическая страсть,Классика (до 2000 года),7.4
Незнакомец и незнакомка,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.9
Поцелуй сквозь стену,Мелодрама,Комедия,Романтическая страсть,Новинки (2020–2025),6.9
Жизнь за год,Мелодрама,Драма,Трагический выбор,Новинки (2020–2025),6.7
Анна и король,Мелодрама,Исторический,Историческая любовь,Классика (до 2000 года),7.3
Бальная записная книжка,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.8
Фокусник,Мелодрама,Фэнтези,Романтическая страсть,Современное кино (2000–2020),7.6
Дьявол - это женщина,Мелодрама,Драма,Романтическая страсть,Классика (до 2000 года),7.1
Сильная женщина,Мелодрама,Фантастика,Романтическая страсть,Современное кино (2000–2020),7.9
Любовник моей жены,Мелодрама,Драма,Семейная драма,Новинки (2020–2025),6.1
Дорогой Джон,Мелодрама,Военный,Романтическая страсть,Современное кино (2000–2020),6.8
Моя большая любовь,Мелодрама,Комедия,Романтическая страсть,Современное кино (2000–2020),6.2
С любимыми не расставайтесь,Мелодрама,Драма,Семейная драма,Классика (до 2000 года),7.9
Шанс,Мелодрама,Драма,Романтическая страсть,Классика (до 2000 года),6.3
Романс о влюбленных,Мелодрама,Комедия,Романтическая страсть,Классика (до 2000 года),8.1
Любовь невозможна,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),6.3
Кармен,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),6.5
Артист,Мелодрама,Исторический,Романтическая страсть,Современное кино (2000–2020),7.9
Он и Она,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),6.5
По зову сердца,Мелодрама,Семейный,Романтическая страсть,Современное кино (2000–2020),7.8
Оазис любви,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),6.3
Казанова,Мелодрама,Исторический,Романтическая страсть,Современное кино (2000–2020),6.9
Коктейль,Мелодрама,Драма,Романтическая страсть,Классика (до 2000 года),6.9
Ромео + Джульетта,Мелодрама,Драма,Трагический выбор,Классика (до 2000 года),7.8
Железнодорожный романс,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.2
Короткие встречи,Мелодрама,Драма,Романтическая страсть,Классика (до 2000 года),7.3
Слуга,Мелодрама,Исторический,Романтическая страсть,Современное кино (2000–2020),6.5
Я тебя никогда не забуду,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.8
Новый парень моей мамы,Мелодрама,Семейный,Семейная драма,Классика (до 2000 года),7.7
Любить нельзя забыть,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),6.3
Безымянная звезда,Мелодрама,Драма,Трагический выбор,Классика (до 2000 года),7.9
Моя любовь,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.9
Мой лучший любовник,Мелодрама,Комедия,Романтическая страсть,Современное кино (2000–2020),6.6
Дом у озера,Мелодрама,Фантастика,Романтическая страсть,Современное кино (2000–2020),7.2
Ключ от спальни,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.1
9 1/2 недель,Мелодрама,Драма,Романтическая страсть,Классика (до 2000 года),6.9
Индокитай,Мелодрама,Исторический,Историческая любовь,Классика (до 2000 года),7.6
Никто не заменит тебя,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),6.6
Русалка,Мелодрама,Фэнтези,Романтическая страсть,Современное кино (2000–2020),6.9
История любви,Мелодрама,Драма,Трагический выбор,Классика (до 2000 года),7.7
Райский поцелуй,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.7
О любви,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.4
Танго мотылька,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),5.9
Буду помнить,Мелодрама,Драма,Трагический выбор,Современное кино (2000–2020),6.7
Городской романс,Мелодрама,Комедия,Романтическая страсть,Новинки (2020–2025),6.1
Соври мне правду,Мелодрама,Драма,Семейная драма,Новинки (2020–2025),6.4
Любовник,Мелодрама,Исторический,Романтическая страсть,Классика (до 2000 года),7.1
Дождь в чужом городе,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.4
Забытая мелодия для флейты,Мелодрама,Драма,Романтическая страсть,Классика (до 2000 года),7.7
Леди Чаттерлей,Мелодрама,Исторический,Романтическая страсть,Новинки (2020–2025),6.9
Вкус солнечного света,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),6.5
Мэнсфилд Парк,Мелодрама,Исторический,Историческая любовь,Классика (до 2000 года),6.9
Верю в любовь,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),6.7
Любовь земная,Мелодрама,Военный,Историческая любовь,Классика (до 2000 года),6.8
Кузнец моего счастья,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),6.3
Привидение,Мелодрама,Фэнтези,Романтическая страсть,Классика (до 2000 года),7.7
Пальмы в снегу,Мелодрама,Исторический,Историческая любовь,Современное кино (2000–2020),7.5
Всегда,Мелодрама,Фэнтези,Романтическая страсть,Классика (до 2000 года),7.3
Любовь с привилегиями,Мелодрама,Комедия,Романтическая страсть,Новинки (2020–2025),6.4
Невеста и предрассудки,Мелодрама,Комедия,Романтическая страсть,Современное кино (2000–2020),7.1
Париж подождет,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.4
Неуловимый аромат любви,Мелодрама,Комедия,Романтическая страсть,Новинки (2020–2025),6.3
Вечное сияние чистого разума,Мелодрама,Фантастика,Романтическая страсть,Современное кино (2000–2020),8.2
Зимородок,Мелодрама,Драма,Семейная драма,Новинки (2020–2025),7.9
Любовь сквозь время,Мелодрама,Фантастика,Романтическая страсть,Современное кино (2000–2020),7.8
Последнее письмо от твоего любимого,Мелодрама,Исторический,Историческая любовь,Новинки (2020–2025),6.6
Искренне ваш...,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),7.7
Дарю тебе звезду,Мелодрама,Комедия,Романтическая страсть,Современное кино (2000–2020),6.9
Бар «Гадкий койот»,Мелодрама,Комедия,Романтическая страсть,Современное кино (2000–2020),6.6
Камасутра 3D,Мелодрама,Исторический,Романтическая страсть,Современное кино (2000–2020),3.9
Секретарша,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),7.4
Я схожу с ума от любви,Мелодрама,Комедия,Романтическая страсть,Новинки (2020–2025),6.3
Еще раз про любовь,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.8
Любовь и другие лекарства,Мелодрама,Комедия,Романтическая страсть,Современное кино (2000–2020),7.4
Ревность,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.5
Порочная страсть,Мелодрама,Триллер,Романтическая страсть,Новинки (2020–2025),6.7
Невеста,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.1
Красотки,Мелодрама,Комедия,Романтическая страсть,Классика (до 2000 года),7.7
Случайный роман,Мелодрама,Комедия,Романтическая страсть,Новинки (2020–2025),6.6
Разум и чувства,Мелодрама,Исторический,Романтическая страсть,Классика (до 2000 года),8.1
Красный жемчуг любви,Мелодрама,Драма,Романтическая страсть,Новинки (2020–2025),6.8
Кадриль,Мелодрама,Драма,Романтическая страсть,Современное кино (2000–2020),6.7
