Зачарованная,Семейный,Фэнтези,Семейные комедии,Современное кино (2000–2020),7.6
Лис и пёс,Семейный,Драма,Истории с животными,Классика (до 2000 года),7.3
Хатико: Самый верный друг,Семейный,Драма,Истории с животными,Современное кино (2000–2020),8.3
Хранители снов,Семейный,Фэнтези,Детские приключения,Современное кино (2000–2020),7.4
Ер-Тостик и Айдахар,Семейный,Приключения,Детские приключения,Новинки (2020–2025),7.4
Дети-шпионы,Семейный,Боевик (Экшен),Детские приключения,Современное кино (2000–2020),6.8
Шрэк: Хэллоуин,Семейный,Комедия,Семейные комедии,Современное кино (2000–2020),6.7
Чудо на 34-й улице,Семейный,Комедия,Семейные комедии,Классика (до 2000 года),8.1
Маленькая колдунья,Семейный,Фэнтези,Детские приключения,Современное кино (2000–2020),7.1
Лего Фильм,Семейный,Комедия,Детские приключения,Современное кино (2000–2020),8.0
Папина дочка,Семейный,Комедия,Семейные комедии,Современное кино (2000–2020),3.9
Альфа и Омега: Клыкастая братва,Семейный,Приключения,Истории с животными,Современное кино (2000–2020),5.9
Лига монстров,Семейный,Комедия,Семейные комедии,Современное кино (2000–2020),5.3
Покемон. Детектив Пикачу,Семейный,Детектив,Детские приключения,Современное кино (2000–2020),6.9
Бетховен,Семейный,Комедия,Истории с животными,Классика (до 2000 года),6.7
Меч в камне,Семейный,Фэнтези,Детские приключения,Классика (до 2000 года),7.2
Варежка,Семейный,Приключения,Детские приключения,Новинки (2020–2025),6.9
Дед Мороз и Серый волк,Семейный,Фэнтези,Детские приключения,Новинки (2020–2025),6.3
Лоракс,Семейный,Фэнтези,Детские приключения,Современное кино (2000–2020),6.8
Райя и последний дракон,Семейный,Фэнтези,Детские приключения,Новинки (2020–2025),7.4
Тайна Коко,Семейный,Фэнтези,Межпоколенческие драмы,Современное кино (2000–2020),8.0
Кошки против собак,Семейный,Комедия,Истории с животными,Современное кино (2000–2020),6.7
Чук и Гек. Большое приключение,Семейный,Приключения,Детские приключения,Современное кино (2000–2020),6.3
Клуб Винкс: Тайна морской бездны,Семейный,Фэнтези,Детские приключения,Современное кино (2000–2020),6.3
Кунг-фу Панда,Семейный,Комедия,Истории с животными,Современное кино (2000–2020),8.0
Кунг-Фу Панда: Загадки свитка,Семейный,Фэнтези,Истории с животными,Современное кино (2000–2020),6.9
Дети небес,Семейный,Драма,Детские приключения,Классика (до 2000 года),8.1
Невероятные приключения кота,Семейный,Приключения,Истории с животными,Новинки (2020–2025),6.4
Земля медведей,Семейный,Приключения,Истории с животными,Новинки (2020–2025),7.7
Вольт,Семейный,Приключения,Истории с животными,Современное кино (2000–2020),7.4
Возвращение домовенка,Семейный,Фэнтези,Детские приключения,Современное кино (2000–2020),5.9
Монстры на каникулах 2,Семейный,Комедия,Семейные комедии,Современное кино (2000–2020),6.8
Барби: Супер Принцесса,Семейный,Фэнтези,Детские приключения,Современное кино (2000–2020),6.6
Букашки 2,Семейный,Комедия,Истории с животными,Современное кино (2000–2020),6.8
Феи: Волшебное спасение,Семейный,Фэнтези,Детские приключения,Современное кино (2000–2020),6.9
Иван Царевич и Серый Волк 2,Семейный,Фэнтези,Истории с животными,Современное кино (2000–2020),6.7
Лего Фильм 2,Семейный,Фэнтези,Детские приключения,Современное кино (2000–2020),7.1
Жил-был пес,Семейный,Фэнтези,Истории с животными,Современное кино (2000–2020),8.0
Бетховен 4,Семейный,Комедия,Истории с животными,Современное кино (2000–2020),4.9
Пушистый шпион,Семейный,Комедия,Истории с животными,Новинки (2020–2025),6.3
Расправь крылья,Семейный,Приключения,Истории с животными,Классика (до 2000 года),7.7
Путешествие к рождественской звезде,Семейный,Приключения,Детские приключения,Современное кино (2000–2020),7.3
Медведи-соседи,Семейный,Комедия,Истории с животными,Новинки (2020–2025),6.8
Неваляшка,Семейный,Комедия,Семейные комедии,Новинки (2020–2025),7.7
Чудеса с небес,Семейный,Драма,Межпоколенческие драмы,Современное кино (2000–2020),7.1
Горшочек каши,Семейный,Фэнтези,Детские приключения,Классика (до 2000 года),7.3
Принцесса и нищий,Семейный,Фэнтези,Детские приключения,Современное кино (2000–2020),6.9
Гарри и Хендерсоны,Семейный,Фэнтези,Истории с животными,Классика (до 2000 года),7.6
Фердинанд,Семейный,Приключения,Истории с животными,Современное кино (2000–2020),6.9
Тролли,Семейный,Фэнтези,Детские приключения,Современное кино (2000–2020),6.6
Побег с планеты Земля,Семейный,Фантастика,Детские приключения,Современное кино (2000–2020),5.6
Маленькая принцесса,Семейный,Драма,Детские приключения,Классика (до 2000 года),8.1
Сын русалки,Семейный,Фэнтези,Детские приключения,Новинки (2020–2025),6.4
Барбоскины на даче,Семейный,Комедия,Семейные комедии,Новинки (2020–2025),6.1
Дорога домой 2: Затерянные в Сан-Франциско,Семейный,Приключения,Истории с животными,Классика (до 2000 года),7.5
Монстры на каникулах 3: Море зовет,Семейный,Комедия,Семейные комедии,Современное кино (2000–2020),6.8
Гарфилд,Семейный,Комедия,Истории с животными,Новинки (2020–2025),6.3
Драконы: Подарок ночной фурии,Семейный,Фэнтези,Истории с животными,Современное кино (2000–2020),7.7
Принцесса и лягушка,Семейный,Фэнтези,Детские приключения,Современное кино (2000–2020),7.4
Ледниковый период 4: Континентальный дрейф,Семейный,Приключения,Истории с животными,Современное кино (2000–2020),6.6
За тридевять земель,Семейный,Фэнтези,Детские приключения,Новинки (2020–2025),6.9
Союз зверей,Семейный,Приключения,Истории с животными,Новинки (2020–2025),6.4
102 далматинца,Семейный,Комедия,Истории с животными,Современное кино (2000–2020),5.7
Королева Шантеклера,Семейный,Комедия,Истории с животными,Новинки (2020–2025),6.1
Кошки против собак: Месть Китти Галор,Семейный,Комедия,Истории с животными,Современное кино (2000–2020),5.3
Двенадцать месяцев,Семейный,Фэнтези,Детские приключения,Классика (до 2000 года),8.2
Букашки. Приключение в Долине муравьев,Семейный,Приключения,Истории с животными,Новинки (2020–2025),6.7
Того,Семейный,Биографический,Истории с животными,Современное кино (2000–2020),7.7
Земля до начала времен,Семейный,Приключения,Детские приключения,Классика (до 2000 года),7.6
Крошка Енот,Семейный,Комедия,Истории с животными,Новинки (2020–2025),6.8
Айболит-66,Семейный,Комедия,Истории с животными,Классика (до 2000 года),7.6
Лиса Патрикеевна,Семейный,Комедия,Истории с животными,Новинки (2020–2025),6.9
Паспорт в Париж,Семейный,Комедия,Семейные комедии,Современное кино (2000–2020),5.6
Стальной гигант,Семейный,Фантастика,Детские приключения,Классика (до 2000 года),8.1
Дед Мороз и лето,Семейный,Фэнтези,Детские приключения,Новинки (2020–2025),6.3
Монстры против пришельцев,Семейный,Фантастика,Детские приключения,Современное кино (2000–2020),6.9
Вэлиант: Пернатый спецназ,Семейный,Комедия,Истории с животными,Современное кино (2000–2020),6.7
Расмус-бродяга,Семейный,Приключения,Детские приключения,Классика (до 2000 года),7.4
Король Лев,Семейный,Приключения,Истории с животными,Классика (до 2000 года),8.4
Питер Пэн и Алиса в Стране чудес,Семейный,Фэнтези,Детские приключения,Новинки (2020–2025),6.9
Цветик-Семицветик,Семейный,Фэнтези,Детские приключения,Классика (до 2000 года),8.3
Бобры идут по следу,Семейный,Детектив,Истории с животными,Современное кино (2000–2020),5.4
Гу-га,Семейный,Комедия,Истории с животными,Новинки (2020–2025),8.2
Стюарт Литтл 2,Семейный,Комедия,Истории с животными,Современное кино (2000–2020),6.8
Рио 2,Семейный,Приключения,Истории с животными,Современное кино (2000–2020),6.8
Ледниковый Период: Погоня за яйцами,Семейный,Приключения,Истории с животными,Современное кино (2000–2020),6.3
Дружок,Семейный,Комедия,Истории с животными,Новинки (2020–2025),6.7
Маленькая рыбка,Семейный,Приключения,Истории с животными,Новинки (2020–2025),6.6
Кролик Питер 2,Семейный,Приключения,Истории с животными,Новинки (2020–2025),6.3
Дети шпионов 2: Остров несбывшихся надежд,Семейный,Боевик (Экшен),Детские приключения,Современное кино (2000–2020),6.9
Земля: Один потрясающий день,Семейный,Приключения,Истории с животными,Современное кино (2000–2020),7.3
Винни Пух идет в гости,Семейный,Комедия,Детские приключения,Классика (до 2000 года),8.5
Моя ужасная сестра,Семейный,Комедия,Семейные комедии,Новинки (2020–2025),6.7
Барби: Балерина в розовых пуантах,Семейный,Фэнтези,Детские приключения,Современное кино (2000–2020),6.3
Бэйб: Поросенок в городе,Семейный,Комедия,Истории с животными,Классика (до 2000 года),6.8
Маша и медведь. Как хорошо мы подружились!,Семейный,Комедия,Истории с животными,Современное кино (2000–2020),6.8
Бетховен 3,Семейный,Комедия,Истории с животными,Современное кино (2000–2020),4.9
Суперсемейка,Семейный,Фантастика,Семейные комедии,Современное кино (2000–2020),8.0
Элвин и бурундуки 2,Семейный,Комедия,Истории с животными,Современное кино (2000–2020),6.0
Щелкунчик,Семейный,Фэнтези,Детские приключения,Современное кино (2000–2020),6.1
Классный мюзикл 3: Выпускной,Семейный,Комедия,Семейные комедии,Современное кино (2000–2020),6.9
Снежный человек,Семейный,Фэнтези,Детские приключения,Современное кино (2000–2020),7.0
Коты-аристократы,Семейный,Приключения,Истории с животными,Классика (до 2000 года),7.4
Сказка о звездном мальчике,Семейный,Фэнтези,Детские приключения,Классика (до 2000 года),7.7
"Здравствуй, Дедушка Мороз!",Семейный,Комедия,Семейные комедии,Новинки (2020–2025),5.4
Отель для собак,Семейный,Комедия,Истории с животными,Современное кино (2000–2020),7.1
Элвин и бурундуки,Семейный,Комедия,Истории с животными,Современное кино (2000–2020),6.3
Маша и медведь. Запутанные истории,Семейный,Комедия,Истории с животными,Новинки (2020–2025),6.0
Дядюшка Ау в городе,Семейный,Фэнтези,Детские приключения,Классика (до 2000 года),6.7
Айнбо. Сердце Амазонии,Семейный,Приключения,Детские приключения,Новинки (2020–2025),6.8
"Баранкин, будь человеком!",Семейный,Фэнтези,Детские приключения,Новинки (2020–2025),6.0
Сезон охоты 3,Семейный,Приключения,Истории с животными,Современное кино (2000–2020),5.9
Белая птица. Новое чудо,Семейный,Фэнтези,Межпоколенческие драмы,Новинки (2020–2025),6.9
Олаф и холодное приключение,Семейный,Приключения,Детские приключения,Современное кино (2000–2020),6.7
Верните Рекса,Семейный,Комедия,Истории с животными,Современное кино (2000–2020),5.7
Океаны,Семейный,Приключения,Истории с животными,Современное кино (2000–2020),7.7
Семейка Аддамс: Горящий тур,Семейный,Комедия,Семейные комедии,Новинки (2020–2025),6.4
Семейка монстров,Семейный,Комедия,Семейные комедии,Современное кино (2000–2020),5.8
Щенячий патруль: Мегащенки,Семейный,Фантастика,Истории с животными,Новинки (2020–2025),6.8
В гости к Робинсонам,Семейный,Фантастика,Детские приключения,Современное кино (2000–2020),7.6
Пес Барбос и необычный кросс,Семейный,Комедия,Истории с животными,Современное кино (2000–2020),6.3
Бетховен 5,Семейный,Комедия,Истории с животными,Современное кино (2000–2020),4.7
На Муромской дорожке,Семейный,Фэнтези,Детские приключения,Современное кино (2000–2020),6.4
Три богатыря и принцесса Египта,Семейный,Приключения,Детские приключения,Новинки (2020–2025),6.3
Семейка Крудс,Семейный,Приключения,Детские приключения,Современное кино (2000–2020),7.4
Иван Царевич и Серый Волк 3,Семейный,Фэнтези,Детские приключения,Современное кино (2000–2020),6.9
Новые приключения Аладдина,Семейный,Фэнтези,Детские приключения,Новинки (2020–2025),5.9
Трое мужчин и маленькая леди,Семейный,Комедия,Семейные комедии,Классика (до 2000 года),7.3
Братья Супер Марио в кино,Семейный,Фэнтези,Детские приключения,Новинки (2020–2025),7.1
Огонек-Огниво,Семейный,Фэнтези,Детские приключения,Новинки (2020–2025),6.1
Ищите маму,Семейный,Приключения,Детские приключения,Новинки (2020–2025),6.8
Храбрый портняжка,Семейный,Комедия,Детские приключения,Классика (до 2000 года),7.4
Кунг-фу Панда 2,Семейный,Приключения,Истории с животными,Современное кино (2000–2020),7.9
Смурфики 2,Семейный,Комедия,Семейные комедии,Современное кино (2000–2020),5.5
Мой белый и пушистый,Семейный,Комедия,Истории с животными,Новинки (2020–2025),6.7
Гадкий утенок,Семейный,Фэнтези,Истории с животными,Классика (до 2000 года),7.1
Тачки 2,Семейный,Приключения,Детские приключения,Современное кино (2000–2020),6.4
Белль и Себастьян: друзья навек,Семейный,Приключения,Истории с животными,Современное кино (2000–2020),7.3
Пластилиновая ворона,Семейный,Приключения,Детские приключения,Современное кино (2000–2020),6.9
К-9: Рождественские приключения,Семейный,Комедия,Истории с животными,Современное кино (2000–2020),4.6
Привет семье!,Семейный,Комедия,Семейные комедии,Новинки (2020–2025),6.4
Супербратья Марио,Семейный,Фэнтези,Детские приключения,Новинки (2020–2025),7.3
Город Эмбер: Побег,Семейный,Фантастика,Детские приключения,Современное кино (2000–2020),6.8
Стрела улетает в сказку,Семейный,Фэнтези,Детские приключения,Классика (до 2000 года),7.3
Соник 2 в кино,Семейный,Фантастика,Детские приключения,Новинки (2020–2025),7.3
Я родом из детства,Семейный,Военный,Межпоколенческие драмы,Новинки (2020–2025),7.4
Братва из джунглей,Семейный,Комедия,Истории с животными,Новинки (2020–2025),6.4
Мой друг мистер Персиваль,Семейный,Комедия,Семейные комедии,Новинки (2020–2025),6.8
Три толстяка,Семейный,Приключения,Детские приключения,Классика (до 2000 года),7.3
Путешествие муравья,Семейный,Комедия,Истории с животными,Классика (до 2000 года),7.4
Белый Бог,Семейный,Драма,Истории с животными,Современное кино (2000–2020),7.3
Рок Дог,Семейный,Комедия,Истории с животными,Современное кино (2000–2020),6.5
Музыкальная история,Семейный,Комедия,Семейные комедии,Классика (до 2000 года),7.2
Большой собачий побег,Семейный,Приключения,Истории с животными,Классика (до 2000 года),7.9
Маленькая мисс Дулиттл,Семейный,Фэнтези,Истории с животными,Новинки (2020–2025),6.3
Фиксики: Большой секрет,Семейный,Фантастика,Детские приключения,Современное кино (2000–2020),6.9
Волшебный магазин,Семейный,Фэнтези,Детские приключения,Современное кино (2000–2020),6.9
Конек-Горбунок,Семейный,Фэнтези,Детские приключения,Классика (до 2000 года),8.2
Мадагаскар 2,Семейный,Приключения,Истории с животными,Современное кино (2000–2020),7.2
Пастушка и трубочист,Семейный,Фэнтези,Детские приключения,Классика (до 2000 года),7.2
Неуловимый Фунтик,Семейный,Приключения,Детские приключения,Классика (до 2000 года),7.7
Маленький вампир,Семейный,Фэнтези,Детские приключения,Современное кино (2000–2020),6.8
Мой добрый папа,Семейный,Комедия,Межпоколенческие драмы,Новинки (2020–2025),6.8
История дельфина,Семейный,Биографический,Истории с животными,Современное кино (2000–2020),7.2
Луговые собачки,Семейный,Комедия,Истории с животными,Новинки (2020–2025),6.2
Снежная Королева: Зазеркалье,Семейный,Фэнтези,Детские приключения,Современное кино (2000–2020),5.3
Волки и овцы: бе-е-е-зумное превращение,Семейный,Комедия,Истории с животными,Новинки (2020–2025),6.3
Трое из Простоквашино,Семейный,Комедия,Истории с животными,Классика (до 2000 года),8.6
Невероятный мир глазами Энцо,Семейный,Драма,Истории с животными,Современное кино (2000–2020),7.3
Миньоны: Грювитация,Семейный,Комедия,Семейные комедии,Новинки (2020–2025),6.7
Терем-теремок,Семейный,Комедия,Истории с животными,Новинки (2020–2025),6.6
Рыжий пес,Семейный,Комедия,Истории с животными,Современное кино (2000–2020),8.1
Сезон охоты 2,Семейный,Комедия,Истории с животными,Современное кино (2000–2020),5.8
Мулан 2,Семейный,Приключения,Детские приключения,Современное кино (2000–2020),5.9
Королевство Кривых Зеркал,Семейный,Фэнтези,Детские приключения,Классика (до 2000 года),7.7
Ледниковый период,Семейный,Приключения,Истории с животными,Современное кино (2000–2020),7.7
Звуки музыки,Семейный,Биографический,Межпоколенческие драмы,Классика (до 2000 года),8.1
Голубой щенок,Семейный,Приключения,Истории с животными,Современное кино (2000–2020),6.0
Артур и война двух миров,Семейный,Фэнтези,Детские приключения,Современное кино (2000–2020),6.4
ЛЕГО Ниндзяго Фильм,Семейный,Боевик (Экшен),Детские приключения,Современное кино (2000–2020),6.7
Утиные истории: Заветная лампа,Семейный,Фэнтези,Детские приключения,Классика (до 2000 года),6.7
Бедная богатая девочка,Семейный,Приключения,Детские приключения,Классика (до 2000 года),7.4
Спирит: Душа прерий,Семейный,Приключения,Истории с животными,Современное кино (2000–2020),7.6
Медведи Камчатки. Начало жизни,Семейный,Приключения,Истории с животными,Новинки (2020–2025),7.7
Крошка из Беверли-Хиллз 3,Семейный,Комедия,Истории с животными,Современное кино (2000–2020),5.4
Чарли и шоколадная фабрика,Семейный,Фэнтези,Детские приключения,Современное кино (2000–2020),7.2
Camp Rock: Музыкальные каникулы,Семейный,Комедия,Семейные комедии,Современное кино (2000–2020),6.7
Соник в кино,Семейный,Фантастика,Детские приключения,Новинки (2020–2025),7.1
Сказка о Мальчише-Кибальчише,Семейный,Фэнтези,Детские приключения,Классика (до 2000 года),7.9
